t, Data, 
43825.700000, 5.162274e+03,
43825.800000, 5.039949e+03,
43825.900000, 5.969643e+03,
43826.000000, 6.238768e+03,
43826.100000, 5.382470e+03,
43826.200000, 5.480330e+03,
43826.300000, 5.015478e+03,
43826.400000, 5.088879e+03,
43826.500000, 5.162274e+03,
43826.600000, 5.137809e+03,
43826.700000, 5.162274e+03,
43826.800000, 5.088879e+03,
43826.900000, 5.382471e+03,
43827.000000, 5.431396e+03,
43827.100000, 5.578191e+03,
43827.200000, 5.700517e+03,
43827.300000, 5.431401e+03,
43827.400000, 5.431404e+03,
43827.500000, 5.578192e+03,
43827.600000, 5.480328e+03,
43827.700000, 4.942083e+03,
43827.800000, 5.113344e+03,
43827.900000, 5.064414e+03,
43828.000000, 5.162277e+03,
43828.100000, 4.893151e+03,
43828.200000, 5.333530e+03,
43828.300000, 5.162277e+03,
43828.400000, 5.113343e+03,
43828.500000, 5.162274e+03,
43828.600000, 5.162276e+03,
43828.700000, 7.021663e+03,
43828.800000, 4.550635e+04,
43828.900000, 4.232576e+04,
43829.000000, 9.933103e+04,
43829.100000, 4.281508e+04,
43829.200000, 3.082687e+04,
43829.300000, 2.593369e+04,
43829.400000, 4.575097e+04,
43829.500000, 2.519973e+04,
43829.600000, 1.783553e+04,
43829.700000, 2.495506e+04,
43829.800000, 7.315265e+04,
43829.900000, 3.302879e+04,
43830.000000, 2.165219e+04,
43830.100000, 1.675904e+04,
43830.200000, 1.237967e+04,
43830.300000, 1.105852e+04,
43830.400000, 1.056920e+04,
43830.500000, 1.081387e+04,
43830.600000, 1.015329e+04,
43830.700000, 9.615042e+03,
43830.800000, 9.003403e+03,
43830.900000, 8.489621e+03,
43831.000000, 8.293887e+03,
43831.100000, 8.024762e+03,
43831.200000, 8.073698e+03,
43831.300000, 7.731180e+03,
43831.400000, 7.315262e+03,
43831.500000, 7.535451e+03,
43831.600000, 7.290795e+03,
43831.700000, 6.825947e+03,
43831.800000, 6.874876e+03,
43831.900000, 6.874880e+03,
43832.000000, 6.777016e+03,
43832.100000, 6.483431e+03,
43832.200000, 6.385564e+03,
43832.300000, 6.434497e+03,
43832.400000, 6.410028e+03,
43832.500000, 6.458961e+03,
43832.600000, 6.654687e+03,
43832.700000, 6.654679e+03,
43832.800000, 6.263241e+03,
43832.900000, 6.165369e+03,
43833.000000, 6.556824e+03,
43833.100000, 5.994114e+03,
43833.200000, 5.798387e+03,
43833.300000, 5.847319e+03,
43833.400000, 1.404333e+04,
43833.500000, 3.718796e+04,
43833.600000, 1.974388e+04,
43833.700000, 1.159677e+04,
43833.800000, 8.709807e+03,
43833.900000, 8.440686e+03,
43834.000000, 8.611953e+03,
43834.100000, 9.296987e+03,
43834.200000, 9.468247e+03,
43834.300000, 1.181696e+04,
43834.400000, 1.269773e+04,
43834.500000, 1.162123e+04,
43834.600000, 1.042241e+04,
43834.700000, 8.465151e+03,
43834.800000, 7.829042e+03,
43834.900000, 7.682246e+03,
43835.000000, 8.122632e+04,
43835.100000, 3.694330e+04,
43835.200000, 2.148094e+04,
43835.300000, 1.460607e+04,
43835.400000, 1.203715e+04,
43835.500000, 1.086280e+04,
43835.600000, 9.663970e+03,
43835.700000, 8.807676e+03,
43835.800000, 8.440686e+03,
43835.900000, 7.804581e+03,
43836.000000, 7.902436e+03,
43836.100000, 7.510984e+03,
43836.200000, 7.364194e+03,
43836.300000, 7.657781e+03,
43836.400000, 7.364194e+03,
43836.500000, 7.608847e+03,
43836.600000, 7.168466e+03,
43836.700000, 1.022666e+04,
43836.800000, 7.021675e+03,
43836.900000, 7.144002e+03,
43837.000000, 7.046139e+03,
43837.100000, 7.144002e+03,
43837.200000, 6.728084e+03,
43837.300000, 6.483425e+03,
43837.400000, 6.679153e+03,
43837.500000, 6.777013e+03,
43837.600000, 6.801476e+03,
43837.700000, 6.483425e+03,
43837.800000, 6.312163e+03,
43837.900000, 5.186742e+04,
43838.000000, 4.159177e+04,
43838.100000, 2.642301e+04,
43838.200000, 1.666117e+04,
43838.300000, 1.245307e+04,
43838.400000, 1.032455e+04,
43838.500000, 8.881074e+03,
43838.600000, 8.440686e+03,
43838.700000, 1.015328e+04,
43838.800000, 1.651438e+04,
43838.900000, 1.426354e+04,
43839.000000, 1.140104e+04,
43839.100000, 9.566114e+03,
43839.200000, 8.440683e+03,
43839.300000, 8.073701e+03,
43839.400000, 7.559927e+03,
43839.500000, 7.780107e+03,
43839.600000, 7.144004e+03,
43839.700000, 7.290794e+03,
43839.800000, 7.095071e+03,
43839.900000, 7.144004e+03,
43840.000000, 7.095071e+03,
43840.100000, 7.192931e+03,
43840.200000, 7.046139e+03,
43840.300000, 6.801482e+03,
43840.400000, 6.630220e+03,
43840.500000, 6.752544e+03,
43840.600000, 6.556824e+03,
43840.700000, 6.899346e+03,
43840.800000, 7.853511e+03,
43840.900000, 6.507891e+03,
43841.000000, 6.703615e+03,
43841.100000, 6.654688e+03,
43841.200000, 6.654687e+03,
43841.300000, 6.263233e+03,
43841.400000, 6.361096e+03,
43841.500000, 6.361093e+03,
43841.600000, 6.140908e+03,
43841.700000, 6.189836e+03,
43841.800000, 6.091973e+03,
43841.900000, 6.287701e+03,
43842.000000, 6.287704e+03,
43842.100000, 6.238772e+03,
43842.200000, 6.679148e+03,
43842.300000, 2.324247e+05,
43842.400000, 4.501700e+04,
43842.500000, 2.267976e+04,
43842.600000, 1.421462e+04,
43842.700000, 1.091174e+04,
43842.800000, 9.296991e+03,
43842.900000, 8.416218e+03,
43843.000000, 8.098164e+03,
43843.100000, 7.633316e+03,
43843.200000, 6.948275e+03,
43843.300000, 6.997206e+03,
43843.400000, 6.556822e+03,
43843.500000, 6.605757e+03,
43843.600000, 6.507892e+03,
43843.700000, 6.605752e+03,
43843.800000, 6.703612e+03,
43843.900000, 6.507889e+03,
43844.000000, 6.214303e+03,
43844.100000, 6.263235e+03,
43844.200000, 6.263233e+03,
43844.300000, 6.214302e+03,
43844.400000, 5.333535e+03,
43844.500000, 6.361098e+03,
43844.600000, 6.043043e+03,
43844.700000, 7.413122e+03,
43844.800000, 8.391753e+03,
43844.900000, 6.825947e+03,
43845.000000, 6.972737e+03,
43845.100000, 6.287699e+03,
43845.200000, 6.189835e+03,
43845.300000, 6.385559e+03,
43845.400000, 5.602658e+03,
43845.500000, 5.724986e+03,
43845.600000, 5.700529e+03,
43845.700000, 5.749453e+03,
43845.800000, 5.651590e+03,
43845.900000, 5.700520e+03,
43846.000000, 5.700518e+03,
43846.100000, 5.871781e+03,
43846.200000, 5.260140e+03,
43846.300000, 5.260140e+03,
43846.400000, 5.945176e+03,
43846.500000, 5.798386e+03,
43846.600000, 5.529262e+03,
43846.700000, 5.235674e+03,
43846.800000, 5.309069e+03,
43846.900000, 5.284605e+03,
43847.000000, 5.455865e+03,
43847.100000, 5.284603e+03,
43847.200000, 5.406930e+03,
43847.300000, 5.406933e+03,
43847.400000, 5.504790e+03,
43847.500000, 5.504795e+03,
43847.600000, 5.455853e+03,
43847.700000, 5.162272e+03,
43847.800000, 4.868685e+03,
43847.900000, 5.088874e+03,
43848.000000, 4.795287e+03,
43848.100000, 4.795290e+03,
43848.200000, 5.431395e+03,
43848.300000, 5.431395e+03,
43848.400000, 5.480330e+03,
43848.500000, 5.480331e+03,
43848.600000, 5.553726e+03,
43848.700000, 5.529258e+03,
43848.800000, 5.015482e+03,
43848.900000, 1.690580e+04,
43849.000000, 5.235675e+04,
43849.100000, 2.008639e+04,
43849.200000, 1.164570e+04,
43849.300000, 9.027869e+03,
43849.400000, 8.024768e+03,
43849.500000, 7.315259e+03,
43849.600000, 6.801482e+03,
43849.700000, 6.458962e+03,
43849.800000, 6.361095e+03,
43849.900000, 5.798392e+03,
43850.000000, 5.847315e+03,
43850.100000, 5.333535e+03,
43850.200000, 5.333537e+03,
43850.300000, 5.382467e+03,
43850.400000, 5.553726e+03,
43850.500000, 5.553725e+03,
43850.600000, 5.455863e+03,
43850.700000, 4.868687e+03,
43850.800000, 4.917615e+03,
43850.900000, 5.039949e+03,
43851.000000, 5.162272e+03,
43851.100000, 5.480334e+03,
43851.200000, 5.333536e+03,
43851.300000, 5.088875e+03,
43851.400000, 5.749447e+03,
43851.500000, 5.015485e+03,
43851.600000, 5.309069e+03,
43851.700000, 5.137806e+03,
43851.800000, 4.893153e+03,
43851.900000, 5.357997e+03,
43852.000000, 5.260137e+03,
43852.100000, 4.575102e+03,
43852.200000, 5.186740e+03,
43852.300000, 5.113341e+03,
43852.400000, 4.942085e+03,
43852.500000, 5.358003e+03,
43852.600000, 5.284602e+03,
43852.700000, 4.746355e+03,
43852.800000, 4.819755e+03,
43852.900000, 4.991014e+03,
43853.000000, 5.406931e+03,
43853.100000, 5.406931e+03,
43853.200000, 5.994112e+03,
43853.300000, 5.969645e+03,
43853.400000, 5.039949e+03,
43853.500000, 4.917618e+03,
43853.600000, 4.844218e+03,
43853.700000, 4.648488e+03,
43853.800000, 4.844216e+03,
43853.900000, 4.893152e+03,
43854.000000, 4.844221e+03,
43854.100000, 4.770825e+03,
43854.200000, 5.015477e+03,
43854.300000, 4.966548e+03,
43854.400000, 4.893152e+03,
43854.500000, 5.137802e+03,
43854.600000, 4.844222e+03,
43854.700000, 4.672957e+03,
43854.800000, 4.672963e+03,
43854.900000, 4.648494e+03,
43855.000000, 4.917617e+03,
43855.100000, 5.015482e+03,
43855.200000, 5.333536e+03,
43855.300000, 2.008630e+04,
43855.400000, 2.385411e+05,
43855.500000, 2.519975e+05,
43855.600000, 7.926906e+04,
43855.700000, 4.721892e+04,
43855.800000, 3.302879e+04,
43855.900000, 2.691233e+04,
43856.000000, 2.260636e+04,
43856.100000, 1.996407e+04,
43856.200000, 1.808020e+04,
43856.300000, 1.656332e+04,
43856.400000, 1.428800e+04,
43856.500000, 1.340724e+04,
43856.600000, 1.208608e+04,
43856.700000, 1.169463e+04,
43856.800000, 1.091173e+04,
43856.900000, 1.061814e+04,
43857.000000, 1.061814e+04,
43857.100000, 9.884161e+03,
43857.200000, 9.884165e+03,
43857.300000, 9.468249e+03,
43857.400000, 9.345916e+03,
43857.500000, 9.248057e+03,
43857.600000, 9.419317e+03,
43857.700000, 9.174669e+03,
43857.800000, 8.636412e+03,
43857.900000, 8.459039e+03,
43858.000000, 8.364027e+03,
43858.100000, 8.270241e+03,
43858.200000, 8.194807e+03,
43858.300000, 8.106726e+03,
43858.400000, 8.067587e+03,
43858.500000, 7.986438e+03,
43858.600000, 7.927721e+03,
43858.700000, 7.843435e+03,
43858.800000, 7.682249e+03,
43858.900000, 7.241867e+03,
43859.000000, 7.339727e+03,
43859.100000, 7.290795e+03,
43859.200000, 6.728083e+03,
43859.300000, 7.046135e+03,
43859.400000, 7.192935e+03,
43859.500000, 6.777013e+03,
43859.600000, 7.046136e+03,
43859.700000, 6.581285e+03,
43859.800000, 6.581285e+03,
43859.900000, 6.899345e+03,
43860.000000, 6.679157e+03,
43860.100000, 7.143996e+03,
43860.200000, 6.997208e+03,
43860.300000, 6.532360e+03,
43860.400000, 6.238771e+03,
43860.500000, 6.336629e+03,
43860.600000, 6.385564e+03,
43860.700000, 6.434494e+03,
43860.800000, 6.434495e+03,
43860.900000, 6.434492e+03,
43861.000000, 6.483425e+03,
43861.100000, 6.385561e+03,
43861.200000, 6.434494e+03,
43861.300000, 6.287701e+03,
43861.400000, 5.969643e+03,
43861.500000, 6.189836e+03,
43861.600000, 6.018576e+03,
43861.700000, 7.486520e+03,
43861.800000, 5.920708e+03,
43861.900000, 5.871778e+03,
43862.000000, 6.238771e+03,
43862.100000, 6.336629e+03,
43862.200000, 6.238762e+03,
43862.300000, 6.165366e+03,
43862.400000, 6.189834e+03,
43862.500000, 6.067510e+03,
43862.600000, 6.018574e+03,
43862.700000, 5.822853e+03,
43862.800000, 5.651591e+03,
43862.900000, 5.700523e+03,
43863.000000, 5.822854e+03,
43863.100000, 1.169463e+04,
43863.200000, 1.543790e+04,
43863.300000, 8.856609e+03,
43863.400000, 7.290792e+03,
43863.500000, 6.777020e+03,
43863.600000, 6.434495e+03,
43863.700000, 6.189836e+03,
43863.800000, 6.336628e+03,
43863.900000, 6.483425e+03,
43864.000000, 6.385562e+03,
43864.100000, 6.434494e+03,
43864.200000, 6.189835e+03,
43864.300000, 5.871780e+03,
43864.400000, 5.700521e+03,
43864.500000, 5.700523e+03,
43864.600000, 6.018574e+03,
43864.700000, 5.309071e+03,
43864.800000, 5.504796e+03,
43864.900000, 5.553725e+03,
43865.000000, 6.532358e+03,
43865.100000, 6.679157e+03,
43865.200000, 5.480329e+03,
43865.300000, 5.382468e+03,
43865.400000, 5.431395e+03,
43865.500000, 5.553723e+03,
43865.600000, 6.581288e+03,
43865.700000, 7.290798e+03,
43865.800000, 6.287702e+03,
43865.900000, 5.773918e+03,
43866.000000, 5.822850e+03,
43866.100000, 5.773916e+03,
43866.200000, 5.920708e+03,
43866.300000, 5.602656e+03,
43866.400000, 5.602661e+03,
43866.500000, 5.602656e+03,
43866.600000, 5.431399e+03,
43866.700000, 5.382462e+03,
43866.800000, 5.260137e+03,
43866.900000, 5.431398e+03,
43867.000000, 5.333539e+03,
43867.100000, 5.382472e+03,
43867.200000, 1.568254e+04,
43867.300000, 2.006193e+04,
43867.400000, 1.118086e+04,
43867.500000, 8.318363e+03,
43867.600000, 7.437590e+03,
43867.700000, 9.125708e+03,
43867.800000, 1.064261e+05,
43867.900000, 1.507091e+05,
43868.000000, 5.260140e+04,
43868.100000, 5.871786e+04,
43868.200000, 4.012384e+04,
43868.300000, 7.780116e+04,
43868.400000, 4.795289e+04,
43868.500000, 4.966548e+04,
43868.600000, 2.006189e+05,
43868.700000, 1.012883e+05,
43868.800000, 4.966549e+04,
43868.900000, 3.302877e+04,
43869.000000, 2.544439e+04,
43869.100000, 2.089376e+04,
43869.200000, 1.834931e+04,
43869.300000, 1.617187e+04,
43869.400000, 1.497304e+04,
43869.500000, 1.362742e+04,
43869.600000, 1.306471e+04,
43869.700000, 1.215948e+04,
43869.800000, 1.169463e+04,
43869.900000, 1.130317e+04,
43870.000000, 1.118084e+04,
43870.100000, 1.037348e+04,
43870.200000, 1.054474e+04,
43870.300000, 1.042241e+04,
43870.400000, 9.884167e+03,
43870.500000, 9.468246e+03,
43870.600000, 9.296986e+03,
43870.700000, 8.685342e+03,
43870.800000, 9.468246e+03,
43870.900000, 8.636413e+03,
43871.000000, 8.734273e+03,
43871.100000, 8.685345e+03,
43871.200000, 8.587475e+03,
43871.300000, 8.685345e+03,
43871.400000, 8.196025e+03,
43871.500000, 8.049234e+03,
43871.600000, 3.351808e+04,
43871.700000, 2.642302e+04,
43871.800000, 2.314460e+04,
43871.900000, 5.333538e+04,
43872.000000, 6.703615e+04,
43872.100000, 3.792194e+04,
43872.200000, 2.397645e+04,
43872.300000, 3.547532e+04,
43872.400000, 4.844220e+04,
43872.500000, 2.378073e+05,
43872.600000, 7.877971e+04,
43872.700000, 7.462056e+04,
43872.800000, 5.260138e+04,
43872.900000, 3.547536e+04,
43873.000000, 2.764630e+04,
43873.100000, 2.307120e+04,
43873.200000, 2.072250e+04,
43873.300000, 1.817805e+04,
43873.400000, 1.697924e+04,
43873.500000, 1.497304e+04,
43873.600000, 1.460606e+04,
43873.700000, 1.355403e+04,
43873.800000, 1.306472e+04,
43873.900000, 1.277113e+04,
43874.000000, 1.333382e+04,
43874.100000, 3.449675e+04,
43874.200000, 2.023318e+04,
43874.300000, 1.521770e+04,
43874.400000, 3.596468e+04,
43874.500000, 2.544437e+04,
43874.600000, 6.312165e+04,
43874.700000, 4.991018e+04,
43874.800000, 3.327345e+04,
43874.900000, 3.033754e+04,
43875.000000, 2.351159e+04,
43875.100000, 1.915668e+04,
43875.200000, 1.673458e+04,
43875.300000, 1.504644e+04,
43875.400000, 1.460606e+04,
43875.500000, 1.370082e+04,
43875.600000, 1.306471e+04,
43875.700000, 1.235521e+04,
43875.800000, 1.189036e+04,
43875.900000, 1.137658e+04,
43876.000000, 1.130318e+04,
43876.100000, 1.066707e+04,
43876.200000, 1.066707e+04,
43876.300000, 1.061814e+04,
43876.400000, 1.030008e+04,
43876.500000, 1.000650e+04,
43876.600000, 1.012882e+04,
43876.700000, 9.761836e+03,
43876.800000, 9.933099e+03,
43876.900000, 9.884167e+03,
43877.000000, 1.005543e+04,
43877.100000, 1.005543e+04,
43877.200000, 9.639508e+03,
43877.300000, 9.419316e+03,
43877.400000, 9.248056e+03,
43877.500000, 9.248059e+03,
43877.600000, 9.468247e+03,
43877.700000, 9.419317e+03,
43877.800000, 8.636412e+03,
43877.900000, 8.734275e+03,
43878.000000, 8.636412e+03,
43878.100000, 8.856603e+03,
43878.200000, 8.734275e+03,
43878.300000, 8.196027e+03,
43878.400000, 8.465148e+03,
43878.500000, 8.318358e+03,
43878.600000, 8.244960e+03,
43878.700000, 8.098165e+03,
43878.800000, 7.535456e+03,
43878.900000, 7.584383e+03,
43879.000000, 7.633319e+03,
43879.100000, 7.682249e+03,
43879.200000, 7.682247e+03,
43879.300000, 7.731177e+03,
43879.400000, 7.731180e+03,
43879.500000, 7.829039e+03,
43879.600000, 7.731182e+03,
43879.700000, 1.098511e+04,
43879.800000, 8.049237e+03,
43879.900000, 7.780109e+03,
43880.000000, 7.731176e+03,
43880.100000, 7.633316e+03,
43880.200000, 7.902439e+03,
43880.300000, 7.535453e+03,
43880.400000, 7.731179e+03,
43880.500000, 7.829040e+03,
43880.600000, 7.388655e+03,
43880.700000, 7.339727e+03,
43880.800000, 7.437588e+03,
43880.900000, 7.095068e+03,
43881.000000, 7.241864e+03,
43881.100000, 7.192931e+03,
43881.200000, 7.241867e+03,
43881.300000, 7.192931e+03,
43881.400000, 7.192931e+03,
43881.500000, 7.095069e+03,
43881.600000, 7.046141e+03,
43881.700000, 7.095069e+03,
43881.800000, 6.850415e+03,
43881.900000, 6.728088e+03,
43882.000000, 6.899346e+03,
43882.100000, 6.850408e+03,
43882.200000, 6.116447e+03,
43882.300000, 6.336632e+03,
43882.400000, 6.385564e+03,
43882.500000, 6.434494e+03,
43882.600000, 6.336632e+03,
43882.700000, 6.434492e+03,
43882.800000, 6.287702e+03,
43882.900000, 6.238768e+03,
43883.000000, 6.238772e+03,
43883.100000, 6.189838e+03,
43883.200000, 6.434494e+03,
43883.300000, 6.532360e+03,
43883.400000, 6.287699e+03,
43883.500000, 6.385561e+03,
43883.600000, 6.238768e+03,
43883.700000, 6.434494e+03,
43883.800000, 6.385562e+03,
43883.900000, 6.165371e+03,
43884.000000, 6.385561e+03,
43884.100000, 6.434495e+03,
43884.200000, 6.385565e+03,
43884.300000, 6.385561e+03,
43884.400000, 6.385565e+03,
43884.500000, 6.483424e+03,
43884.600000, 6.434495e+03,
43884.700000, 5.871776e+03,
43884.800000, 6.067507e+03,
43884.900000, 6.189832e+03,
43885.000000, 6.434491e+03,
43885.100000, 6.287698e+03,
43885.200000, 6.385562e+03,
43885.300000, 6.189839e+03,
43885.400000, 6.287701e+03,
43885.500000, 6.287699e+03,
43885.600000, 6.287696e+03,
43885.700000, 6.679142e+03,
43885.800000, 6.116441e+03,
43885.900000, 5.822850e+03,
43886.000000, 5.969643e+03,
43886.100000, 6.018576e+03,
43886.200000, 6.385564e+03,
43886.300000, 5.871783e+03,
43886.400000, 5.749453e+03,
43886.500000, 6.434497e+03,
43886.600000, 3.156079e+04,
43886.700000, 3.718797e+04,
43886.800000, 1.722388e+04,
43886.900000, 1.091173e+04,
43887.000000, 8.783206e+03,
43887.100000, 7.584386e+03,
43887.200000, 7.144002e+03,
43887.300000, 7.241862e+03,
43887.400000, 7.046142e+03,
43887.500000, 6.948273e+03,
43887.600000, 6.679158e+03,
43887.700000, 6.899345e+03,
43887.800000, 7.046136e+03,
43887.900000, 6.581288e+03,
43888.000000, 6.483425e+03,
43888.100000, 6.948273e+03,
43888.200000, 1.436134e+04,
43888.300000, 4.257041e+04,
43888.400000, 2.062462e+04,
43888.500000, 1.223289e+04,
43888.600000, 1.000649e+04,
43888.700000, 9.345935e+03,
43888.800000, 7.780110e+03,
43888.900000, 7.144004e+03,
43889.000000, 9.345919e+03,
43889.100000, 7.388655e+03,
43889.200000, 6.850409e+03,
43889.300000, 6.679154e+03,
43889.400000, 6.850412e+03,
43889.500000, 6.948273e+03,
43889.600000, 7.046136e+03,
43889.700000, 7.095066e+03,
43889.800000, 6.948275e+03,
43889.900000, 6.630223e+03,
43890.000000, 6.532355e+03,
43890.100000, 6.434491e+03,
43890.200000, 6.336632e+03,
43890.300000, 6.238769e+03,
43890.400000, 6.116441e+03,
43890.500000, 6.287698e+03,
43890.600000, 6.336631e+03,
43890.700000, 6.385564e+03,
43890.800000, 6.287704e+03,
43890.900000, 6.165371e+03,
43891.000000, 6.238771e+03,
43891.100000, 6.483422e+03,
43891.200000, 6.165376e+03,
43891.300000, 6.483422e+03,
43891.400000, 6.238771e+03,
43891.500000, 6.483424e+03,
43891.600000, 6.336635e+03,
43891.700000, 5.822846e+03,
43891.800000, 5.822848e+03,
43891.900000, 5.920716e+03,
43892.000000, 5.773918e+03,
43892.100000, 5.871780e+03,
43892.200000, 5.773916e+03,
43892.300000, 5.773920e+03,
43892.400000, 5.969643e+03,
43892.500000, 6.165373e+03,
43892.600000, 6.287702e+03,
43892.700000, 5.773918e+03,
43892.800000, 7.731174e+03,
43892.900000, 5.749453e+03,
43893.000000, 6.018577e+03,
43893.100000, 6.238766e+03,
43893.200000, 2.216597e+04,
43893.300000, 1.392101e+04,
43893.400000, 9.027865e+03,
43893.500000, 7.290794e+03,
43893.600000, 6.948273e+03,
43893.700000, 6.581288e+03,
43893.800000, 1.074046e+04,
43893.900000, 9.125728e+03,
43894.000000, 7.584386e+03,
43894.100000, 7.046139e+03,
43894.200000, 9.810770e+03,
43894.300000, 7.584390e+03,
43894.400000, 6.948275e+03,
43894.500000, 6.434495e+03,
43894.600000, 6.385562e+03,
43894.700000, 5.700521e+03,
43894.800000, 5.749453e+03,
43894.900000, 5.822851e+03,
43895.000000, 5.773918e+03,
43895.100000, 5.700523e+03,
43895.200000, 5.920713e+03,
43895.300000, 5.871777e+03,
43895.400000, 5.480332e+03,
43895.500000, 5.602658e+03,
43895.600000, 5.504795e+03,
43895.700000, 7.046145e+03,
43895.800000, 5.822848e+03,
43895.900000, 5.382468e+03,
43896.000000, 5.553724e+03,
43896.100000, 5.382465e+03,
43896.200000, 5.920717e+03,
43896.300000, 5.822856e+03,
43896.400000, 5.773916e+03,
43896.500000, 5.773918e+03,
43896.600000, 6.018573e+03,
43896.700000, 8.244963e+03,
43896.800000, 6.336631e+03,
43896.900000, 5.920707e+03,
43897.000000, 6.385565e+03,
43897.100000, 6.336634e+03,
43897.200000, 5.749453e+03,
43897.300000, 5.480328e+03,
43897.400000, 5.333536e+03,
43897.500000, 5.480329e+03,
43897.600000, 5.382461e+03,
43897.700000, 5.309071e+03,
43897.800000, 5.480330e+03,
43897.900000, 5.480333e+03,
43898.000000, 5.480330e+03,
43898.100000, 5.480333e+03,
43898.200000, 5.504798e+03,
43898.300000, 5.309070e+03,
43898.400000, 5.211211e+03,
43898.500000, 5.309069e+03,
43898.600000, 5.333534e+03,
43898.700000, 5.504791e+03,
43898.800000, 5.480330e+03,
43898.900000, 5.309073e+03,
43899.000000, 5.431395e+03,
43899.100000, 5.382469e+03,
43899.200000, 5.260141e+03,
43899.300000, 5.382465e+03,
43899.400000, 5.382464e+03,
43899.500000, 5.822854e+03,
43899.600000, 5.431398e+03,
43899.700000, 5.480330e+03,
43899.800000, 5.211206e+03,
43899.900000, 5.382462e+03,
43900.000000, 5.382464e+03,
43900.100000, 5.504797e+03,
43900.200000, 5.211209e+03,
43900.300000, 5.260139e+03,
43900.400000, 5.309067e+03,
43900.500000, 5.333532e+03,
43900.600000, 5.235675e+03,
43900.700000, 5.186740e+03,
43900.800000, 5.211206e+03,
43900.900000, 5.260140e+03,
43901.000000, 5.382465e+03,
43901.100000, 5.431396e+03,
43901.200000, 5.480326e+03,
43901.300000, 5.382468e+03,
43901.400000, 5.309069e+03,
43901.500000, 5.162276e+03,
43901.600000, 5.039945e+03,
43901.700000, 5.137809e+03,
43901.800000, 5.333539e+03,
43901.900000, 5.137807e+03,
43902.000000, 5.137812e+03,
43902.100000, 5.382469e+03,
43902.200000, 5.382466e+03,
43902.300000, 5.309071e+03,
43902.400000, 5.431396e+03,
43902.500000, 5.309069e+03,
43902.600000, 5.333535e+03,
43902.700000, 5.553731e+03,
43902.800000, 5.871778e+03,
43902.900000, 5.088879e+03,
43903.000000, 5.211206e+03,
43903.100000, 5.480324e+03,
43903.200000, 5.309067e+03,
43903.300000, 1.074047e+04,
43903.400000, 3.816660e+04,
43903.500000, 1.617188e+04,
43903.600000, 9.810765e+03,
43903.700000, 7.339730e+03,
43903.800000, 6.899338e+03,
43903.900000, 6.165371e+03,
43904.000000, 5.871781e+03,
43904.100000, 5.309069e+03,
43904.200000, 5.309070e+03,
43904.300000, 5.382462e+03,
43904.400000, 4.844220e+03,
43904.500000, 5.431399e+03,
43904.600000, 5.553726e+03,
43904.700000, 5.504791e+03,
43904.800000, 5.015480e+03,
43904.900000, 5.015478e+03,
43905.000000, 5.039945e+03,
43905.100000, 5.137814e+03,
43905.200000, 1.012882e+04,
43905.300000, 1.666118e+04,
43905.400000, 1.257539e+04,
43905.500000, 1.118085e+04,
43905.600000, 7.902442e+03,
43905.700000, 7.290797e+03,
43905.800000, 6.238765e+03,
43905.900000, 6.067506e+03,
43906.000000, 5.871781e+03,
43906.100000, 5.871781e+03,
43906.200000, 5.211213e+03,
43906.300000, 5.333532e+03,
43906.400000, 5.333535e+03,
43906.500000, 5.431394e+03,
43906.600000, 5.309071e+03,
43906.700000, 5.480326e+03,
43906.800000, 5.260139e+03,
43906.900000, 5.162277e+03,
43907.000000, 5.137807e+03,
43907.100000, 5.382469e+03,
43907.200000, 5.137809e+03,
43907.300000, 4.966545e+03,
43907.400000, 4.893148e+03,
43907.500000, 5.431396e+03,
43907.600000, 5.431398e+03,
43907.700000, 5.088876e+03,
43907.800000, 5.382465e+03,
43907.900000, 5.431395e+03,
43908.000000, 5.382466e+03,
43908.100000, 5.431398e+03,
43908.200000, 5.431399e+03,
43908.300000, 5.431399e+03,
43908.400000, 5.382469e+03,
43908.500000, 4.966547e+03,
43908.600000, 5.211209e+03,
43908.700000, 4.893153e+03,
43908.800000, 4.966555e+03,
43908.900000, 4.966548e+03,
43909.000000, 5.015481e+03,
43909.100000, 5.333529e+03,
43909.200000, 8.856613e+03,
43909.300000, 5.284598e+04,
43909.400000, 8.098174e+04,
43909.500000, 3.938986e+04,
43909.600000, 1.852057e+04,
43909.700000, 1.223288e+04,
43909.800000, 9.639508e+03,
43909.900000, 8.514088e+03,
43910.000000, 8.318357e+03,
43910.100000, 7.388660e+03,
43910.200000, 7.437585e+03,
43910.300000, 6.679153e+03,
43910.400000, 6.948273e+03,
43910.500000, 6.581291e+03,
43910.600000, 6.581287e+03,
43910.700000, 6.165371e+03,
43910.800000, 6.948269e+03,
43910.900000, 7.437587e+03,
43911.000000, 6.287701e+03,
43911.100000, 6.287698e+03,
43911.200000, 5.749453e+03,
43911.300000, 5.749453e+03,
43911.400000, 1.475285e+04,
43911.500000, 1.852058e+04,
43911.600000, 1.118086e+04,
43911.700000, 8.244958e+03,
43911.800000, 6.899339e+03,
43911.900000, 6.385562e+03,
43912.000000, 6.018570e+03,
43912.100000, 5.773914e+03,
43912.200000, 5.700519e+03,
43912.300000, 5.920711e+03,
43912.400000, 5.773920e+03,
43912.500000, 5.333538e+03,
43912.600000, 5.382469e+03,
43912.700000, 5.431400e+03,
43912.800000, 5.431400e+03,
43912.900000, 5.382468e+03,
43913.000000, 5.382468e+03,
