n 141548, BTC size 141548
43356.95278, 0
43356.99444, 0
43357.00278, 0
43357.01181, 0
43357.03611, 0
43357.04514, 0
43357.05972, 0
43357.06528, 0
43357.07778, 0
43357.11944, 0
43357.16111, 0
43357.20278, 0
43357.24444, 0
43357.28611, 0
43357.31389, 0
43357.32778, 0
43357.34583, 0
43357.36944, 0
43357.40417, 0
43357.41111, 0
43357.42986, 0
43357.44236, 0
43357.45278, 0
43357.48403, 0
43357.5375, 0
43357.66111, 0
43357.70278, 0
43357.91111, 0
43357.95278, 0
43357.99444, 0
43358.03611, 0
43358.07778, 0
43358.11944, 0
43358.13542, 0
43358.15625, 0
43358.16111, 0
43358.19722, 0
43358.20278, 0
43358.24444, 0
43358.27222, 0
43358.28125, 0
43358.28611, 0
43358.3125, 0
43358.32778, 0
43358.34514, 0
43358.36944, 0
43358.39861, 0
43358.41111, 0
43358.41875, 0
43358.45, 0
43358.45278, 0
43358.49444, 0
43358.53611, 0
43358.66111, 0
43358.70278, 0
43358.74444, 0
43358.78611, 0
43358.82778, 0
43358.86944, 0
43359.03611, 0
43359.16111, 0
43359.28611, 0
43359.36944, 0.0001
43359.41111, 0
43359.53611, 0.0011
43359.66667, 0
43359.91111, 0
43360.03611, 0.0006
43360.16111, 0
43360.23403, 0
43360.24444, 0
43360.28333, 0
43360.28611, 0
43360.32778, 0
43360.36944, 0
43360.41111, 0
43360.43611, 0
43360.44514, 0
43360.45278, 0
43360.47986, 0
43360.48681, 0
43360.49444, 0
43360.49792, 0
43360.50069, 0
43360.50764, 0.0009
43360.51875, 0.0011
43360.52778, 0.0011
43360.53611, 0.0012
43360.56111, 0
43360.56944, 0
43360.57778, 0
43360.61944, 0
43360.66111, 0
43360.70278, 0
43360.74444, 0
43360.78611, 0
43360.82778, 0
43360.86944, 0
43360.91111, 0
43360.95278, 0
43360.99444, 0
43361.03611, 0
43361.07778, 0
43361.11944, 0
43361.16111, 0
43361.20278, 0
43361.24444, 0
43361.28611, 0
43361.32778, 0
43361.36944, 0
43361.41111, 0
43361.45278, 0
43361.49444, 0
43361.53611, 0
43361.57778, 0
43361.61944, 0
43361.66111, 0
43361.91111, 0
43362.16111, 0
43362.20278, 0
43362.24444, 0
43362.26319, 0
43362.28056, 0
43362.28611, 0
43362.30972, 0
43362.32778, 0
43362.33333, 0
43362.33889, 0
43362.36944, 0
43362.39861, 0
43362.41111, 0
43362.41597, 0
43362.45278, 0
43362.49444, 0
43362.53611, 0
43362.57778, 0
43362.58889, 0
43362.61944, 0
43362.66111, 0
43362.70278, 0
43362.74444, 0
43362.75278, 0
43362.78611, 0
43362.81319, 0
43362.82778, 0
43362.86944, 0
43362.91111, 0
43362.95278, 0
43362.99444, 0
43363.03611, 0
43363.04444, 0
43363.07778, 0
43363.11944, 0
43363.16111, 0
43363.18472, 0
43363.20278, 0
43363.20903, 0
43363.22778, 0
43363.24444, 0
43363.25625, 0
43363.28611, 0
43363.29861, 0
43363.32778, 0
43363.3375, 0
43363.34306, 0.0001
43363.35139, 0.0004
43363.35417, 0.0006
43363.36458, 0.0015
43363.36944, 0.0024
43363.37431, 0.0004
43363.38125, 0.0006
43363.38611, 0.0007
43363.39306, 0.0008
43363.40486, 0.0008
43363.41111, 0.0004
43363.43681, 0
43363.45278, 0
43363.47917, 0
43363.49444, 0
43363.53611, 0
43363.57778, 0
43363.61944, 0
43363.66111, 0
43363.70278, 0
43363.71458, 0
43363.74444, 0
43363.78611, 0
43363.82778, 0
43363.86944, 0
43363.91111, 0
43363.95278, 0
43363.99444, 0
43364.03611, 0
43364.07778, 0
43364.11944, 0
43364.16111, 0
43364.17083, 0
43364.17361, 0
43364.20278, 0
43364.21597, 0
43364.24444, 0
43364.28611, 0.0001
43364.32778, 0
43364.36944, 0
43364.41111, 0
43364.45278, 0
43364.49444, 0
43364.53611, 0
43364.57778, 0
43364.61944, 0
43364.66111, 0
43364.70278, 0
43364.74444, 0
43364.78611, 0
43364.82778, 0
43364.86944, 0
43364.91111, 0
43364.95278, 0
43364.99444, 0
43365.03611, 0
43365.07778, 0.0001
43365.09028, 0.0002
43365.11944, 0.0005
43365.15486, 0.0002
43365.16111, 0.0003
43365.20278, 0.0006
43365.22708, 0.0004
43365.23264, 0.0004
43365.24444, 0.0003
43365.28611, 0.0002
43365.29097, 0.0001
43365.31111, 0.0002
43365.32778, 0.0003
43365.36111, 0.0008
43365.36944, 0.0012
43365.37431, 0.0001
43365.41111, 0.0006
43365.45278, 0.0002
43365.46319, 0.0001
43365.48403, 0.0004
43365.49444, 0.0005
43365.51181, 0
43365.51806, 0
43365.53611, 0.0001
43365.55486, 0.0001
43365.56111, 0.0002
43365.57778, 0.0003
43365.58264, 0
43365.61944, 0
43365.64514, 0.0001
43365.66111, 0.0003
43365.66319, 0
43365.68472, 0
43365.70278, 0.0001
43365.70694, 0
43365.71319, 0
43365.72847, 0.0001
43365.72986, 0.0001
43365.74444, 0.0004
43365.74653, 0.0001
43365.74792, 0.0001
43365.77569, 0.0004
43365.78264, 0.0005
43365.78611, 0.0005
43365.79375, 0.0001
43365.8, 0.0001
43365.81042, 0.0002
43365.82778, 0.0002
43365.83403, 0
43365.85694, 0
43365.86944, 0
43365.91111, 0
43365.95278, 0.0002
43365.99444, 0.0002
43366.02431, 0.0003
43366.02917, 0.0003
43366.03611, 0.0004
43366.07778, 0
43366.11944, 0.0001
43366.16111, 0
43366.20278, 0
43366.21111, 0
43366.22083, 0
43366.24444, 0.0001
43366.25139, 0.0001
43366.28611, 0.0002
43366.29236, 0
43366.32778, 0.0001
43366.36389, 0.0002
43366.36944, 0.0003
43366.40347, 0.0002
43366.41111, 0.0003
43366.43611, 0.0002
43366.45278, 0.0004
43366.49444, 0
43366.52569, 0
43366.53611, 0
43366.55208, 0
43366.57778, 0
43366.59236, 0
43366.61944, 0
43366.66111, 0
43366.70278, 0
43366.70972, 0
43366.71389, 0
43366.71736, 0
43366.72708, 0.0001
43366.74444, 0.0001
43366.77639, 0.0001
43366.77778, 0.0001
43366.78611, 0.0001
43366.7875, 0
43366.79583, 0
43366.82778, 0
43366.86944, 0.0001
43366.89375, 0.0001
43366.91111, 0.0002
43366.92708, 0.0002
43366.95139, 0.0003
43366.95278, 0.0003
43366.96389, 0.0002
43366.975, 0.0002
43366.98125, 0.0003
43366.9875, 0.0003
43366.99444, 0.0002
43367.02431, 0.0003
43367.03611, 0.0004
43367.04931, 0.0001
43367.07083, 0.0001
43367.07778, 0.0001
43367.08681, 0
43367.09514, 0
43367.11944, 0
43367.15556, 0
43367.16111, 0
43367.18542, 0
43367.20278, 0
43367.22639, 0
43367.24444, 0
43367.28611, 0
43367.32778, 0
43367.36944, 0.0005
43367.37708, 0.0002
43367.40417, 0.0002
43367.41111, 0
43367.44097, 0
43367.45278, 0
43367.46806, 0
43367.47639, 0
43367.49444, 0
43367.52708, 0
43367.53264, 0
43367.53611, 0
43367.55069, 0
43367.57778, 0
43367.58472, 0
43367.60278, 0
43367.61944, 0
43367.64722, 0
43367.66111, 0
43367.66597, 0
43367.70278, 0
43367.74444, 0
43367.78611, 0
43367.82778, 0
43367.86944, 0
43367.87639, 0
43367.88194, 0
43367.88819, 0
43367.89236, 0
43367.89653, 0
43367.91111, 0
43367.94306, 0
43367.95278, 0
43367.98264, 0
43367.99444, 0
43368.03611, 0
43368.07778, 0
43368.08194, 0
43368.08403, 0
43368.08542, 0
43368.08819, 0
43368.1, 0
43368.10347, 0
43368.1125, 0
43368.11944, 0
43368.12222, 0
43368.12708, 0
43368.12847, 0
43368.16111, 0
43368.19028, 0
43368.20278, 0
43368.24444, 0
43368.26528, 0
43368.28611, 0
43368.29236, 0
43368.32778, 0
43368.34722, 0
43368.36944, 0
43368.41111, 0
43368.45278, 0
43368.49444, 0
43368.53611, 0
43368.57778, 0
43368.61944, 0
43368.66111, 0
43368.70278, 0
43368.74444, 0.001
43368.74514, 0.0002
43368.75139, 0.001
43368.75556, 0.0011
43368.77431, 0.0013
43368.78611, 0.0004
43368.79861, 0.0002
43368.82569, 0.0006
43368.82778, 0.0005
43368.83472, 0
43368.86944, 0
43368.91111, 0
43368.95278, 0
43368.99444, 0
43369.03611, 0
43369.07778, 0
43369.11944, 0
43369.16111, 0
43369.20278, 0
43369.24444, 0
43369.28611, 0
43369.32778, 0
43369.36944, 0
43369.41111, 0
43369.45278, 0
43369.49444, 0
43369.53611, 0
43369.54514, 0
43369.56528, 0.0003
43369.57778, 0.0004
43369.59861, 0
43369.61944, 0.0002
43369.62083, 0
43369.62847, 0.0001
43369.63889, 0.0005
43369.65139, 0.0008
43369.66111, 0.001
43369.66389, 0.0002
43369.66667, 0.0004
43369.66875, 0.0004
43369.67222, 0.0005
43369.68403, 0.0006
43369.70278, 0.0006
43369.71389, 0.0004
43369.72292, 0.0006
43369.73194, 0.0008
43369.74444, 0.0009
43369.75, 0
43369.76597, 0.0003
43369.77153, 0.0007
43369.77569, 0.0007
43369.78611, 0.001
43369.80208, 0.0001
43369.82292, 0.0002
43369.82778, 0.0003
43369.83056, 0
43369.83194, 0.0001
43369.85069, 0.0001
43369.86181, 0.0001
43369.86944, 0
43369.91111, 0.0004
43369.95278, 0.0006
43369.95972, 0.0005
43369.97569, 0.0006
43369.99444, 0.0005
43370.01042, 0
43370.01875, 0.0002
43370.03611, 0.0009
43370.05069, 0.0018
43370.05556, 0.002
43370.06042, 0.0021
43370.06389, 0.0021
43370.07153, 0.0027
43370.07431, 0.0028
43370.07778, 0.0021
43370.09375, 0.0001
43370.09583, 0.0001
43370.11944, 0.0001
43370.125, 0
43370.15139, 0
43370.15625, 0
43370.16111, 0
43370.18542, 0
43370.19583, 0
43370.20278, 0
43370.23819, 0
43370.24444, 0
43370.26389, 0
43370.28611, 0
43370.32778, 0
43370.34097, 0
43370.36597, 0
43370.36944, 0
43370.41111, 0
43370.43472, 0
43370.45278, 0
43370.46667, 0
43370.49444, 0
43370.53611, 0
43370.57778, 0
43370.61944, 0
43370.66111, 0
43370.70278, 0
43370.74444, 0
43370.78611, 0
43370.82778, 0
43370.86944, 0
43370.91111, 0
43370.95278, 0
43370.99444, 0
43371.03611, 0
43371.07778, 0
43371.11944, 0
43371.16111, 0
43371.20278, 0
43371.24444, 0
43371.28611, 0
43371.32778, 0
43371.36944, 0
43371.41111, 0
43371.45278, 0
43371.49444, 0
43371.53611, 0
43371.57778, 0
43371.61944, 0
43371.66111, 0
43371.70278, 0
43371.74444, 0
43371.78611, 0
43371.82778, 0
43371.86944, 0
43371.91111, 0
43371.95278, 0
43371.99444, 0
43372.03611, 0
43372.07778, 0
43372.11944, 0
43372.16111, 0
43372.20278, 0
43372.24444, 0
43372.28611, 0
43372.32778, 0
43372.36944, 0
43372.41111, 0
43372.45278, 0
43372.49444, 0
43372.53611, 0
43372.57778, 0
43372.61944, 0
43372.66111, 0
43372.70278, 0
43372.74444, 0
43372.78611, 0
43372.82778, 0
43372.86944, 0
43372.91111, 0
43372.95278, 0
43372.99444, 0
43373.03611, 0
43373.07778, 0
43373.11944, 0
43373.16111, 0
43373.20278, 0
43373.24444, 0
43373.28611, 0
43373.32778, 0
43373.36944, 0
43373.41111, 0
43373.45278, 0
43373.49444, 0
43373.53611, 0
43373.57778, 0
43373.61944, 0
43373.66111, 0
43373.70278, 0
43373.74444, 0
43373.78611, 0
43373.82778, 0
43373.86944, 0
43373.91111, 0
43373.95278, 0
43373.99444, 0
43374.03611, 0
43374.07778, 0
43374.11944, 0
43374.16111, 0
43374.20278, 0
43374.24444, 0
43374.28611, 0
43374.32778, 0
43374.36944, 0
43374.41111, 0
43374.45278, 0
43374.49444, 0
43374.53611, 0
43374.57778, 0
43374.61944, 0
43374.66111, 0
43374.70278, 0
43374.74444, 0
43374.78611, 0
43374.82778, 0
43374.86944, 0
43374.91111, 0
43374.95278, 0
43374.99444, 0
43375.03611, 0
43375.07778, 0
43375.11944, 0
43375.16111, 0
43375.20278, 0
43375.24444, 0
43375.28611, 0
43375.32778, 0
43375.36944, 0
43375.41111, 0
43375.45278, 0
43375.49444, 0
43375.53611, 0
43375.57778, 0
43375.61944, 0
43375.66111, 0
43375.70278, 0
43375.74444, 0
43375.78611, 0
43375.82778, 0
43375.86944, 0
43375.91111, 0
43375.95278, 0
43375.99444, 0
43376.03611, 0
43376.07778, 0
43376.11944, 0
43376.16111, 0
43376.20278, 0
43376.24444, 0
43376.27431, 0
43376.28472, 0
43376.28611, 0
43376.29583, 0
43376.32778, 0
43376.35764, 0
43376.36944, 0
43376.41111, 0
43376.45278, 0
43376.49444, 0
43376.53611, 0
43376.57778, 0
43376.61944, 0
43376.66111, 0
43376.70278, 0
43376.74444, 0
43376.78611, 0
43376.7875, 0
43376.82778, 0
43376.86944, 0
43376.91111, 0
43376.95278, 0
43376.99444, 0
43377.03611, 0
43377.07778, 0
43377.11944, 0
43377.12639, 0
43377.14583, 0
43377.16111, 0
43377.19653, 0
43377.20278, 0
43377.23611, 0
43377.24444, 0
43377.28611, 0
43377.32778, 0
43377.33264, 0
43377.36944, 0
43377.41111, 0
43377.45278, 0
43377.49444, 0
43377.53611, 0
43377.57778, 0
43377.61944, 0
43377.66111, 0
43377.70278, 0
43377.74444, 0
43377.78611, 0
43377.82778, 0
43377.86944, 0
43377.91111, 0
43377.95278, 0
43377.96944, 0
43377.99444, 0
43378.03611, 0
43378.05556, 0
43378.07778, 0
43378.11944, 0
43378.16111, 0
43378.20278, 0
43378.24444, 0
43378.28611, 0
43378.31111, 0
43378.32778, 0
43378.33403, 0
43378.35139, 0
43378.36944, 0
43378.41111, 0
43378.45278, 0
43378.49444, 0
43378.53611, 0
43378.57778, 0
43378.61944, 0
43378.66111, 0
43378.70278, 0
43378.74444, 0
43378.78611, 0
43378.82778, 0
43378.86944, 0
43378.88611, 0
43378.91111, 0
43378.94236, 0
43378.95278, 0
43378.99444, 0
43379.00278, 0
43379.03611, 0
43379.05486, 0
43379.06042, 0
43379.07778, 0
43379.11944, 0
43379.16111, 0
43379.20278, 0
43379.24444, 0
43379.28611, 0
43379.32778, 0
43379.36944, 0
43379.40278, 0
43379.41111, 0
43379.43819, 0
43379.45278, 0
43379.49444, 0
43379.53611, 0
43379.53889, 0
43379.57778, 0
43379.61944, 0
43379.66111, 0
43379.70278, 0
43379.74444, 0
43379.78611, 0
43379.82778, 0
43379.86944, 0
43379.91111, 0
43379.95278, 0
43379.99444, 0
43380.0125, 0
43380.03056, 0
43380.03611, 0
43380.07778, 0
43380.11944, 0
43380.16111, 0
43380.20278, 0
43380.24444, 0
43380.28611, 0
43380.32778, 0
43380.36944, 0
43380.41111, 0
43380.45278, 0
43380.49444, 0
43380.50069, 0
43380.50833, 0
43380.53611, 0
43380.57778, 0
43380.61944, 0
43380.66111, 0
43380.70278, 0
43380.74444, 0
43380.78611, 0
43380.82778, 0
43380.86944, 0
43380.91111, 0
43380.95278, 0
43380.99444, 0
43381.02986, 0
43381.03611, 0
43381.04444, 0
43381.07778, 0
43381.08889, 0
43381.11944, 0
43381.14792, 0
43381.16111, 0
43381.16944, 0
43381.19236, 0
43381.20278, 0
43381.21667, 0
43381.22292, 0
43381.23681, 0
43381.24444, 0
43381.25972, 0
43381.26736, 0
43381.27292, 0
43381.28611, 0
43381.29097, 0
43381.32778, 0
43381.34444, 0
43381.36806, 0
43381.36944, 0
43381.40764, 0
43381.41111, 0
43381.45278, 0
43381.49444, 0
43381.53611, 0
43381.57778, 0
43381.61944, 0
43381.66111, 0
43381.70278, 0
43381.72361, 0
43381.74444, 0
43381.78611, 0
43381.82778, 0
43381.86944, 0
43381.91111, 0
43381.95278, 0
43381.99028, 0
43381.99444, 0
43382.03611, 0
43382.05625, 0
43382.07778, 0
43382.11736, 0
43382.11944, 0
43382.13264, 0
43382.13889, 0
43382.16111, 0
43382.17569, 0
43382.20278, 0
43382.2125, 0
43382.22083, 0
43382.24444, 0
43382.25625, 0
43382.27222, 0
43382.28611, 0
43382.31111, 0
43382.32778, 0
43382.36806, 0
43382.36944, 0
43382.38611, 0
43382.41111, 0
43382.45278, 0
43382.49444, 0
43382.51875, 0
43382.53611, 0
43382.57778, 0
43382.61944, 0
43382.66111, 0
43382.70278, 0
43382.74444, 0
43382.78611, 0
43382.82778, 0
43382.86944, 0
43382.91111, 0
43382.95278, 0
43382.99444, 0
43383.03611, 0
43383.07778, 0
43383.11944, 0
43383.12708, 0
43383.16111, 0
43383.19792, 0
43383.20278, 0
43383.20972, 0
43383.21806, 0.0001
43383.22153, 0.0004
43383.22847, 0.0006
43383.23681, 0.0006
43383.23958, 0.0006
43383.24444, 0.001
43383.25833, 0.0007
43383.26597, 0.0007
43383.28611, 0.0003
43383.32778, 0
43383.36944, 0
43383.375, 0
43383.38125, 0
43383.38681, 0
43383.41111, 0
43383.43889, 0
43383.45278, 0
43383.49444, 0
43383.52569, 0
43383.53611, 0
43383.57014, 0.0001
43383.57778, 0.0004
43383.61944, 0
43383.65486, 0
43383.66111, 0
43383.6625, 0.0003
43383.67014, 0.0015
43383.67222, 0.0015
43383.68264, 0.0015
43383.69792, 0.0017
43383.70278, 0.0013
43383.70417, 0
43383.70625, 0.0003
43383.70903, 0.0014
43383.71111, 0.0017
43383.71319, 0.0018
43383.72292, 0.0022
43383.72639, 0.0027
43383.73472, 0.0032
43383.74444, 0.0037
43383.75972, 0.0007
43383.78611, 0.0013
43383.79167, 0.0004
43383.79861, 0.0007
43383.81736, 0.0011
43383.81944, 0.0011
43383.82778, 0.0013
43383.83958, 0.0006
43383.85694, 0.0015
43383.86944, 0.0019
43383.91111, 0.0017
43383.95278, 0.0008
43383.99444, 0.0001
43384.03611, 0
43384.07778, 0
43384.11944, 0
43384.16111, 0
43384.20278, 0
43384.24444, 0
43384.28611, 0
43384.32778, 0
43384.36944, 0
43384.41111, 0
43384.45278, 0
43384.49444, 0
43384.53611, 0
43384.57778, 0
43384.61944, 0
43384.66111, 0
43384.70278, 0
43384.74444, 0
43384.78611, 0
43384.82778, 0
43384.86944, 0
43384.91111, 0
43384.95278, 0
43384.99444, 0
43385.03611, 0
43385.07778, 0
43385.11944, 0
43385.16111, 0
43385.20278, 0
43385.24444, 0.0002
43385.28611, 0
43385.32778, 0
43385.36944, 0
43385.41111, 0
43385.45278, 0
43385.49444, 0
43385.53611, 0
43385.57778, 0
43385.61944, 0
43385.66111, 0
43385.70278, 0
43385.74444, 0
43385.78611, 0
43385.82778, 0
43385.86944, 0
43385.91111, 0
43385.95278, 0
43385.99444, 0
43386.03611, 0
43386.07778, 0
43386.11944, 0
43386.16111, 0
43386.20278, 0
43386.24444, 0
43386.28611, 0
43386.32778, 0
43386.36944, 0
43386.41111, 0
43386.45278, 0.0001
43386.49444, 0
43386.53611, 0
43386.57778, 0
43386.61944, 0
43386.66111, 0
43386.70278, 0
43386.74444, 0
43386.78611, 0
43386.82778, 0
43386.86944, 0
43386.87986, 0
43386.89444, 0
43386.89653, 0
43386.89861, 0
43386.91111, 0
43386.92986, 0
43386.94514, 0
43386.95278, 0
43386.99444, 0
43387.03611, 0
43387.07778, 0
43387.08611, 0
43387.11944, 0
43387.16111, 0
43387.16597, 0
43387.19444, 0.0002
43387.19861, 0.0003
43387.20278, 0.0006
43387.20764, 0.0002
43387.24444, 0.0003
43387.26597, 0.0001
43387.27708, 0.0001
43387.28611, 0.0003
43387.29931, 0.0002
43387.32778, 0.0005
43387.35903, 0.0001
43387.36944, 0
43387.41111, 0
43387.42292, 0
43387.45278, 0
43387.47014, 0
43387.49444, 0
43387.53611, 0
43387.57778, 0
43387.61944, 0
43387.66111, 0.0001
43387.70278, 0
43387.74444, 0
43387.78611, 0
43387.82778, 0
43387.86944, 0
43387.91111, 0
43387.95069, 0
43387.95278, 0
43387.95972, 0
43387.99444, 0
43388.03611, 0
43388.07778, 0
43388.11944, 0
43388.16111, 0
43388.20278, 0
43388.24444, 0
43388.28611, 0
43388.32778, 0
43388.36944, 0
43388.41111, 0
43388.45278, 0
43388.49444, 0
43388.53611, 0
43388.57778, 0
43388.61944, 0
43388.66111, 0
43388.70278, 0
43388.74444, 0
43388.78611, 0
43388.82778, 0
43388.86944, 0
43388.89375, 0
43388.90139, 0
43388.91111, 0
43388.95278, 0
43389.03333, 0
43389.03611, 0
43389.07778, 0
43389.11944, 0
43389.16111, 0
43389.17014, 0
43389.20278, 0
43389.24444, 0
43389.28611, 0
43389.32778, 0
43389.36944, 0
43389.41111, 0
43389.45278, 0
43389.49444, 0
43389.53611, 0
43389.57778, 0
43389.61944, 0
43389.66111, 0
43389.70278, 0
43389.74444, 0
43389.78611, 0
43389.82778, 0
43389.86944, 0
43389.91111, 0
43389.95278, 0
43389.99444, 0
43390.03611, 0
43390.07778, 0
43390.11944, 0
43390.16111, 0
43390.20278, 0
43390.24444, 0
43390.28611, 0
43390.32778, 0
43390.36944, 0
43390.41111, 0
43390.45278, 0
43390.49444, 0
43390.53611, 0
43390.57778, 0
43390.59931, 0
43390.61944, 0
43390.66111, 0
43390.70278, 0
43390.74444, 0
43390.78611, 0
43390.82778, 0
43390.86944, 0
43390.91111, 0
43390.95278, 0
43390.99444, 0
43391.03611, 0
43391.07778, 0
43391.11944, 0
43391.16111, 0
43391.20278, 0
43391.24444, 0
43391.28611, 0
43391.32778, 0
43391.36944, 0
43391.41111, 0
43391.45278, 0
43391.49444, 0
43391.53611, 0
43391.57778, 0
43391.61944, 0
43391.66111, 0
43391.70278, 0
43391.74444, 0
43391.78611, 0
43391.82778, 0
43391.86944, 0
43391.91111, 0
43391.95278, 0
43391.99444, 0.0002
43392.03611, 0.0001
43392.07778, 0
43392.11944, 0.0003
43392.16111, 0.0002
43392.20278, 0
43392.24444, 0
43392.28611, 0
43392.30972, 0
43392.31667, 0
43392.32778, 0
43392.33889, 0
43392.36944, 0
43392.41111, 0
43392.45278, 0
43392.49444, 0
43392.53611, 0
43392.57778, 0
43392.61944, 0
43392.66111, 0
43392.70278, 0
43392.74444, 0
43392.78611, 0
43392.82778, 0
43392.86944, 0
43392.9, 0
43392.91111, 0
43392.95278, 0.0001
43392.99444, 0
43393.03611, 0
43393.07778, 0
43393.11944, 0
43393.16111, 0
43393.20278, 0
43393.24444, 0
43393.28611, 0
43393.32778, 0
43393.36944, 0
43393.41111, 0
43393.45278, 0
43393.49444, 0
43393.53611, 0
43393.57778, 0
43393.61944, 0
43393.66111, 0
43393.70278, 0
43393.74444, 0
43393.78611, 0
43393.82778, 0
43393.86944, 0
43393.91111, 0
43393.95278, 0
43393.99444, 0
43394.03611, 0
43394.07778, 0
43394.11944, 0
43394.16111, 0
43394.20278, 0
43394.24444, 0
43394.28611, 0
43394.32778, 0
43394.36944, 0
43394.41111, 0
43394.45278, 0
43394.49444, 0
43394.53611, 0
43394.57778, 0
43394.61944, 0
43394.66111, 0
43394.70278, 0
43394.74444, 0
43394.78611, 0
43394.86944, 0
43394.91111, 0
43394.95278, 0
43394.99444, 0
43395.03611, 0
43395.07778, 0
43395.11944, 0
43395.16111, 0
43395.24444, 0
43395.32778, 0
43395.36944, 0
43395.41111, 0
43395.45278, 0
43395.49444, 0
43395.53611, 0
43395.57778, 0
43395.61944, 0
43395.66111, 0
43395.70278, 0
43395.74444, 0
43395.78611, 0
43395.82778, 0
43395.86944, 0
43395.91111, 0
43395.95278, 0
43395.99444, 0
43396.03611, 0
43396.07778, 0
43396.11944, 0
43396.16111, 0
43396.20278, 0
43396.24444, 0
43396.28611, 0
43396.32778, 0
43396.36944, 0
43396.41111, 0
43396.45278, 0
43396.49444, 0
43396.53611, 0
43396.57778, 0
43396.61944, 0
43396.70278, 0
43396.74444, 0
43396.78611, 0
43396.82778, 0
43396.86944, 0
43396.91111, 0
43396.95903, 0
43396.99444, 0
43397.03611, 0
43397.07778, 0
43397.11944, 0
43397.16111, 0
43397.20278, 0
43397.24444, 0
43397.28611, 0
43397.32778, 0
43397.36944, 0
43397.41111, 0
43397.45278, 0
43397.49444, 0
43397.53611, 0
43397.57778, 0
43397.61944, 0
43397.66111, 0
43397.70278, 0
43397.74444, 0
43397.78611, 0
43397.82778, 0
43397.86944, 0
43397.91111, 0
43397.95278, 0
43397.99444, 0
43398.03611, 0
43398.07778, 0
43398.11944, 0
43398.16111, 0
43398.20278, 0
43398.24444, 0
43398.28611, 0
43398.32778, 0
43398.36944, 0
43398.41111, 0
43398.45278, 0
43398.49444, 0
43398.53611, 0
43398.57778, 0
43398.61944, 0
43398.66111, 0
43398.70278, 0.0003
43398.74444, 0.0004
43398.75208, 0.0002
43398.77292, 0.0008
43398.78611, 0.0016
43398.79028, 0.0001
43398.79236, 0.0002
43398.82778, 0.0004
43398.86944, 0.0014
43398.88403, 0.0009
43398.8875, 0.0011
43398.89861, 0.0015
43398.90208, 0.0016
43398.91111, 0.0015
43398.92986, 0.0004
43398.93472, 0.0005
43398.94792, 0.0009
43398.95278, 0.0012
43398.96111, 0.0001
43398.99444, 0.0006
43399.01597, 0.0004
43399.03611, 0.0006
43399.07778, 0.0004
43399.11458, 0.0005
43399.11944, 0.0005
43399.12778, 0.0001
43399.16111, 0.0003
43399.18819, 0
43399.20278, 0.0002
43399.24444, 0.0002
43399.26944, 0.0001
43399.28611, 0.0006
43399.30972, 0.0006
43399.31944, 0.0008
43399.32292, 0.001
43399.32569, 0.0011
43399.32778, 0.001
43399.33403, 0.0001
43399.33681, 0.0003
43399.34167, 0.0004
43399.35208, 0.0005
43399.36944, 0.0007
43399.41111, 0.0001
43399.42292, 0
43399.43333, 0
43399.45278, 0.0003
43399.49444, 0
43399.51111, 0
43399.525, 0
43399.53611, 0
43399.55972, 0
43399.57778, 0
43399.59236, 0
43399.59861, 0
43399.61944, 0
43399.66111, 0
43399.70278, 0
43399.74444, 0
43399.74861, 0
43399.78611, 0
43399.82778, 0
43399.86944, 0
43399.91111, 0
43399.95278, 0
43399.99444, 0
43400.03611, 0
43400.07778, 0
43400.11944, 0
43400.16111, 0
43400.20278, 0
43400.24444, 0
43400.28611, 0
43400.32778, 0
43400.36944, 0
43400.41111, 0
43400.45278, 0
43400.49444, 0
43400.53611, 0
43400.57778, 0
43400.61944, 0
43400.66111, 0
43400.70278, 0
43400.74444, 0.0001
43400.78611, 0.0001
43400.82778, 0
43400.86944, 0
43400.91111, 0
43400.95278, 0
43400.99444, 0
43401.03611, 0
43401.07778, 0
43401.11944, 0
43401.16111, 0
43401.20278, 0
43401.24444, 0
43401.28611, 0
43401.32778, 0
43401.36944, 0
43401.41111, 0
43401.45278, 0
43401.49444, 0
43401.53611, 0
43401.57778, 0
43401.61944, 0
43401.66111, 0
43401.70278, 0
43401.74444, 0
43401.78611, 0
43401.82778, 0
43401.86944, 0
43401.91111, 0
43401.95278, 0
43401.99444, 0
43402.03611, 0
43402.07778, 0
43402.11944, 0
43402.16111, 0
43402.20278, 0
43402.24444, 0
43402.28611, 0
43402.32778, 0
43402.36944, 0
43402.41111, 0
43402.45278, 0
43402.49444, 0
43402.53611, 0
43402.57778, 0
43402.61944, 0
43402.66111, 0
43402.70278, 0
43402.74444, 0
43402.78611, 0
43402.82778, 0
43402.86944, 0
43402.91111, 0
43402.95278, 0
43402.99444, 0
43403.03611, 0
43403.07778, 0
43403.11944, 0
43403.16111, 0
43403.20278, 0
43403.24444, 0
43403.28611, 0
43403.32778, 0
43403.36944, 0
43403.41111, 0
43403.45278, 0
43403.49444, 0
43403.53611, 0
43403.57778, 0
43403.61944, 0
43403.66111, 0
43403.70278, 0
43403.74444, 0
43403.78611, 0
43403.82778, 0
43403.86944, 0
43403.91111, 0
43403.95278, 0
43403.99444, 0
43404.03611, 0
43404.07778, 0
43404.11944, 0
43404.16111, 0
43404.20278, 0
43404.24444, 0
43404.28611, 0
43404.32778, 0
43404.36944, 0
43404.41111, 0
43404.45278, 0
